Customer_ID,Gender,Married,Age,Income,Loan_Amount,Loan_Term,Credit_Score,Defaulted
3515,Female,Yes,48.0,48752.0,168372.0,60,672.0,Yes
5038,Female,No,29.0,67640.0,165346.0,84,725.0,Yes
2784,Male,Yes,27.0,51949.0,153635.0,84,715.0,No
2499,Male,No,26.0,52232.0,104875.0,120,641.0,No
1818,Female,No,45.0,52252.0,158102.0,12,641.0,Yes
2175,Male,Yes,35.0,52206.0,130828.0,60,755.0,No
4922,Female,No,32.0,47192.0,210327.0,12,645.0,Yes
1816,Male,Yes,32.0,46772.0,150009.0,84,774.0,No
4290,Male,No,34.0,63957.0,127583.0,60,638.0,No
4704,Male,Yes,47.0,59628.0,140551.0,60,684.0,No
2616,Male,No,45.0,68308.0,125147.0,36,730.0,No
3604,Male,No,41.0,38703.0,167145.0,120,687.0,Yes
2454,Male,Yes,45.0,58005.0,132473.0,84,738.0,No
3002,Female,Yes,,,,12,,Yes
2474,Female,No,14.0,72867.0,175693.0,84,678.0,No
1864,Female,Yes,53.0,62144.0,112608.0,120,708.0,No
2728,Female,Yes,,,,60,,No
3339,Male,No,,,,60,,Yes
1554,Male,No,36.0,50515.0,123440.0,60,720.0,No
2938,Female,No,30.0,40613.0,190288.0,84,633.0,Yes
2457,Female,Yes,,,,120,,No
2507,Female,No,33.0,74121.0,193082.0,36,655.0,No
4195,Female,No,49.0,41681.0,125243.0,84,673.0,No
4626,Female,Yes,30.0,32518.0,184588.0,84,744.0,Yes
3005,Male,Yes,40.0,43929.0,104172.0,84,651.0,No
2183,Female,No,45.0,28998.0,144415.0,60,780.0,Yes
1866,Male,Yes,37.0,51526.0,160442.0,84,742.0,No
1752,Female,Yes,36.0,62547.0,141299.0,36,671.0,No
4380,Male,Yes,40.0,44958.0,160333.0,120,761.0,Yes
3093,Female,Yes,46.0,56513.0,122338.0,120,736.0,No
4920,Male,Yes,28.0,24807.0,150515.0,84,683.0,No
4148,Male,Yes,33.0,64244.0,140290.0,60,672.0,Yes
1729,Female,Yes,37.0,70078.0,106808.0,36,708.0,No
2988,Male,No,43.0,52633.0,122137.0,84,642.0,Yes
2647,Female,Yes,24.0,48469.0,112609.0,36,710.0,No
2610,Male,Yes,,,,84,,No
2338,Female,Yes,35.0,25023.0,157156.0,120,696.0,Yes
5066,Male,No,44.0,48041.0,136606.0,36,756.0,No
1346,Male,No,31.0,80812.0,132689.0,36,700.0,Yes
3962,Female,Yes,44.0,35091.0,137832.0,120,673.0,Yes
2157,Male,No,,,,60,,Yes
1578,Female,Yes,27.0,48448.0,183793.0,120,632.0,No
4717,Female,Yes,29.0,41162.0,167595.0,36,686.0,No
3821,Male,No,23.0,48994.0,104741.0,12,647.0,Yes
5194,Male,No,26.0,66895.0,185627.0,120,599.0,Yes
4180,Male,No,24.0,60270.0,127492.0,12,739.0,No
2740,Female,Yes,22.0,53286.0,124517.0,120,785.0,Yes
1178,Male,Yes,39.0,72395.0,122619.0,120,696.0,No
4610,Male,No,14.0,65912.0,136042.0,84,679.0,Yes
3225,Male,No,44.0,56091.0,157343.0,36,752.0,Yes
3230,Female,Yes,31.0,58587.0,124002.0,12,669.0,Yes
2513,Male,Yes,42.0,66075.0,110647.0,84,749.0,No
1604,Male,No,44.0,46515.0,185061.0,36,652.0,No
3159,Male,Yes,29.0,25982.0,143779.0,120,682.0,Yes
1025,Female,No,52.0,45335.0,154044.0,60,650.0,Yes
5036,Female,No,25.0,68795.0,182278.0,12,708.0,Yes
3552,Male,Yes,28.0,45854.0,166661.0,84,727.0,No
4571,Female,No,,,,60,,No
1173,Female,Yes,41.0,58145.0,139503.0,120,727.0,No
4458,Male,No,12.0,77461.0,115981.0,36,759.0,Yes
1331,Male,No,23.0,71978.0,157544.0,60,660.0,No
1342,Male,No,35.0,31909.0,108874.0,84,669.0,No
2747,Male,No,45.0,72405.0,156098.0,84,771.0,No
2088,Female,No,,,,120,,No
1479,Female,No,32.0,63620.0,173996.0,84,791.0,Yes
1727,Male,No,42.0,49844.0,130594.0,60,702.0,Yes
2926,Male,No,33.0,23626.0,141197.0,12,729.0,No
1976,Female,No,40.0,503330.0,137849.0,60,662.0,No
2130,Female,No,15.0,53782.0,214716.0,36,706.0,Yes
2263,Male,No,53.0,67133.0,115524.0,60,710.0,No
4430,Male,Yes,24.0,63766.0,134146.0,120,680.0,No
1175,Female,Yes,,,,84,,No
2657,Male,No,34.0,50668.0,131176.0,36,660.0,No
3258,Female,No,31.0,28628.0,154441.0,12,731.0,No
2309,Female,No,42.0,40265.0,220321.0,120,659.0,No
2502,Female,No,48.0,24490.0,163316.0,120,743.0,No
3615,Female,Yes,39.0,32753.0,128588.0,120,753.0,No
4676,Female,Yes,40.0,47593.0,130964.0,60,721.0,Yes
4135,Male,No,38.0,27088.0,151406.0,120,735.0,No
3578,Female,No,,,,12,,No
5139,Female,No,45.0,75178.0,119886.0,12,724.0,No
4427,Male,Yes,31.0,34283.0,119745.0,84,745.0,No
3098,Female,Yes,,,,84,,Yes
1067,Male,No,46.0,60008.0,131651.0,36,658.0,No
4598,Female,No,28.0,50492.0,193713.0,84,724.0,Yes
1221,Male,Yes,50.0,24923.0,157835.0,84,559.0,Yes
4174,Male,No,39.0,68171.0,189033.0,60,771.0,No
2330,Female,No,41.0,56528.0,109766.0,12,689.0,No
4129,Female,Yes,44.0,46876.0,164195.0,60,684.0,No
1088,Female,Yes,36.0,57280.0,134610.0,84,737.0,No
2995,Male,No,,,,120,,No
3101,Male,No,41.0,56102.0,118743.0,84,718.0,No
4209,Male,Yes,43.0,51069.0,174629.0,120,740.0,No
4133,Male,Yes,30.0,55027.0,159904.0,36,658.0,Yes
3460,Female,No,,,,36,,No
5129,Male,Yes,42.0,5498.0,284372.0,120,805.0,No
2213,Female,Yes,42.0,63601.0,161193.0,36,669.0,Yes
4754,Female,No,51.0,66418.0,132324.0,120,691.0,No
3487,Female,No,32.0,45417.0,155444.0,60,673.0,No
2779,Female,No,,,,12,,Yes
5077,Male,Yes,35.0,32573.0,114109.0,84,761.0,No
2320,Female,Yes,28.0,60597.0,212098.0,120,695.0,Yes
2231,Female,Yes,40.0,39592.0,174962.0,84,637.0,No
4128,Male,Yes,21.0,66039.0,191502.0,60,709.0,No
5113,Female,No,23.0,40594.0,142146.0,84,695.0,No
4752,Male,Yes,31.0,54213.0,176159.0,12,780.0,No
2096,Female,Yes,28.0,43114.0,192885.0,120,590.0,Yes
4310,Male,Yes,28.0,33271.0,165007.0,120,630.0,No
2813,Male,Yes,,,,12,,No
3044,Female,No,,,,36,,No
1283,Male,No,45.0,45202.0,175140.0,36,752.0,No
2691,Female,Yes,,,,84,,No
4536,Male,No,23.0,71665.0,160724.0,120,639.0,No
2880,Female,Yes,16.0,52549.0,151167.0,12,766.0,No
4258,Male,No,56.0,63179.0,188819.0,60,747.0,Yes
1613,Female,No,39.0,35802.0,77096.0,36,702.0,No
3934,Male,Yes,18.0,44894.0,222550.0,12,736.0,No
3177,Female,No,45.0,45473.0,178777.0,84,607.0,Yes
3936,Female,No,29.0,56834.0,187389.0,120,638.0,No
1423,Male,Yes,33.0,86281.0,152228.0,84,707.0,Yes
2813,Male,Yes,,,,12,,No
3268,Male,No,51.0,33353.0,162079.0,84,653.0,No
4503,Male,Yes,20.0,38788.0,135383.0,120,736.0,No
1839,Male,Yes,27.0,61556.0,168166.0,84,687.0,No
1500,Male,No,22.0,44339.0,186621.0,84,638.0,No
3215,Female,No,33.0,55815.0,148588.0,84,663.0,Yes
3856,Female,No,,,,84,,No
1549,Male,Yes,32.0,64935.0,133454.0,84,684.0,No
1557,Female,No,36.0,60120.0,155098.0,60,584.0,No
2653,Male,No,46.0,503330.0,82423.0,120,731.0,Yes
3413,Male,No,32.0,46481.0,109106.0,12,755.0,No
1218,Female,Yes,33.0,43937.0,138022.0,12,838.0,Yes
3329,Female,Yes,48.0,31229.0,126735.0,60,716.0,No
2138,Female,No,46.0,58442.0,126534.0,120,652.0,No
1209,Male,No,51.0,50187.0,131649.0,12,729.0,No
2746,Female,No,31.0,21116.0,138273.0,120,644.0,Yes
2778,Female,No,21.0,26495.0,143281.0,36,730.0,Yes
4835,Female,Yes,27.0,53780.0,143393.0,120,736.0,No
3015,Female,Yes,17.0,47720.0,161291.0,12,681.0,Yes
1948,Female,Yes,42.0,56875.0,122930.0,12,686.0,No
3979,Male,Yes,39.0,39736.0,178982.0,12,673.0,No
1532,Male,Yes,45.0,40561.0,157515.0,120,758.0,No
4453,Female,No,37.0,34606.0,135130.0,36,766.0,No
4386,Male,Yes,,,,120,,No
4628,Female,No,47.0,30120.0,173252.0,60,828.0,No
3584,Male,Yes,35.0,43998.0,200580.0,84,735.0,No
5081,Female,No,16.0,63010.0,143470.0,36,651.0,No
5154,Male,Yes,30.0,48536.0,151890.0,120,772.0,No
4566,Male,Yes,36.0,63334.0,158496.0,84,651.0,No
1000,Male,No,31.0,32341.0,167565.0,36,725.0,Yes
2477,Female,Yes,,,,36,,No
1497,Female,Yes,,,,12,,Yes
4996,Female,No,30.0,65126.0,197736.0,120,727.0,Yes
2480,Male,No,33.0,49710.0,119896.0,12,737.0,No
2237,Female,Yes,43.0,58108.0,104186.0,84,730.0,Yes
1247,Male,Yes,27.0,60698.0,151127.0,84,742.0,Yes
5127,Male,No,62.0,49527.0,124403.0,60,738.0,No
4414,Male,Yes,24.0,34314.0,142231.0,120,701.0,No
2361,Female,No,25.0,45004.0,130914.0,120,691.0,Yes
3707,Female,No,38.0,47021.0,122932.0,84,746.0,No
3750,Female,No,36.0,61455.0,204673.0,120,707.0,Yes
4218,Male,No,50.0,42227.0,147437.0,120,773.0,No
2378,Female,No,,,,120,,No
3148,Female,Yes,45.0,44825.0,124317.0,12,683.0,Yes
3285,Female,Yes,39.0,32253.0,153214.0,60,781.0,Yes
3267,Female,Yes,45.0,66072.0,132911.0,120,773.0,No
4859,Male,No,41.0,46180.0,169782.0,84,691.0,No
2534,Male,No,29.0,47099.0,188812.0,60,703.0,Yes
2402,Male,Yes,58.0,76444.0,202334.0,60,666.0,No
4693,Female,Yes,48.0,41156.0,150577.0,84,744.0,Yes
1278,Male,Yes,58.0,36123.0,137815.0,60,679.0,No
1952,Male,Yes,37.0,59055.0,154102.0,36,671.0,No
4715,Female,No,38.0,50141.0,185654.0,84,671.0,No
2814,Female,No,36.0,53379.0,203441.0,60,728.0,No
2650,Male,Yes,28.0,64084.0,151290.0,60,687.0,Yes
4181,Male,Yes,38.0,33845.0,167647.0,12,727.0,Yes
4297,Female,Yes,44.0,53394.0,196648.0,60,754.0,No
3877,Female,Yes,24.0,68250.0,130188.0,84,619.0,No
5006,Female,No,41.0,69745.0,175914.0,36,704.0,No
4742,Male,No,32.0,9058.0,148661.0,12,689.0,Yes
1155,Female,Yes,32.0,503330.0,163568.0,84,766.0,Yes
1985,Female,No,27.0,65962.0,134284.0,12,774.0,Yes
5178,Female,Yes,28.0,72258.0,169263.0,36,613.0,No
3194,Male,Yes,32.0,29826.0,129721.0,120,738.0,Yes
2395,Female,No,34.0,60267.0,120364.0,60,731.0,No
4969,Female,Yes,34.0,42797.0,221411.0,84,575.0,Yes
2434,Female,Yes,26.0,54991.0,132626.0,84,655.0,No
2882,Male,No,45.0,59553.0,155010.0,36,649.0,No
4039,Male,No,42.0,28068.0,104847.0,12,620.0,No
2618,Female,Yes,50.0,53661.0,164665.0,120,630.0,No
4866,Female,No,38.0,57182.0,148601.0,12,747.0,No
4716,Female,No,21.0,54544.0,130369.0,60,780.0,No
1700,Female,No,34.0,42400.0,195362.0,12,688.0,No
4567,Male,No,34.0,75957.0,121232.0,12,674.0,No
1644,Female,Yes,46.0,56539.0,133315.0,12,674.0,No
2641,Male,Yes,21.0,43057.0,145994.0,84,684.0,No
1929,Male,No,41.0,30326.0,181463.0,84,746.0,Yes
2412,Male,Yes,,,,12,,Yes
3866,Female,No,44.0,85236.0,148068.0,12,742.0,No
4796,Male,No,25.0,48112.0,180084.0,12,629.0,No
1246,Male,No,37.0,69713.0,150534.0,36,734.0,No
4779,Female,Yes,46.0,77512.0,93344.0,84,724.0,Yes
1923,Male,No,31.0,52924.0,175633.0,120,746.0,Yes
2185,Female,Yes,,,,60,,No
4903,Male,No,50.0,42331.0,176712.0,36,746.0,Yes
1669,Male,No,23.0,52099.0,139167.0,120,712.0,No
4424,Male,No,64.0,12614.0,159178.0,84,727.0,No
4638,Female,No,20.0,31643.0,134498.0,60,535.0,No
4806,Female,No,30.0,55707.0,150207.0,36,639.0,No
2281,Male,Yes,36.0,22765.0,133671.0,120,690.0,No
3764,Male,No,21.0,52060.0,128825.0,12,618.0,No
3216,Female,Yes,47.0,30838.0,155497.0,120,740.0,No
1648,Female,No,35.0,61861.0,165623.0,12,651.0,No
1543,Female,Yes,40.0,45677.0,185290.0,120,621.0,No
2730,Female,Yes,43.0,45504.0,245597.0,12,725.0,No
2967,Female,No,,,,60,,No
3749,Female,No,58.0,47653.0,146226.0,12,679.0,Yes
1259,Male,No,36.0,56662.0,125634.0,60,717.0,Yes
2278,Male,No,40.0,50948.0,189005.0,84,680.0,Yes
3503,Female,No,36.0,56874.0,139156.0,120,717.0,Yes
1927,Female,No,43.0,70991.0,143968.0,12,716.0,No
1612,Female,No,44.0,63185.0,114104.0,12,804.0,No
2023,Female,No,40.0,75464.0,131100.0,12,718.0,No
3860,Male,No,38.0,52151.0,135359.0,120,625.0,No
2152,Female,Yes,43.0,35269.0,159812.0,84,733.0,No
1219,Male,Yes,22.0,50026.0,177206.0,60,706.0,No
4542,Male,No,36.0,37405.0,177611.0,120,729.0,No
1485,Female,Yes,24.0,81166.0,150522.0,60,710.0,No
5199,Male,Yes,30.0,54395.0,133033.0,84,710.0,No
4518,Female,No,23.0,24985.0,143906.0,36,722.0,Yes
1258,Female,Yes,38.0,45643.0,121020.0,84,680.0,Yes
4271,Male,No,36.0,63748.0,150294.0,84,669.0,Yes
1386,Male,Yes,45.0,27682.0,100941.0,36,742.0,No
1847,Female,No,39.0,53854.0,143007.0,36,723.0,No
4734,Female,No,22.0,68560.0,178079.0,120,818.0,No
2833,Male,No,32.0,61246.0,181151.0,120,799.0,Yes
3787,Male,No,37.0,35339.0,150512.0,120,636.0,Yes
4245,Female,No,49.0,36450.0,158470.0,120,683.0,No
4056,Male,No,32.0,22278.0,137964.0,120,710.0,No
3815,Female,Yes,20.0,65981.0,131288.0,60,633.0,Yes
2233,Male,Yes,34.0,45913.0,120774.0,84,712.0,No
2589,Female,No,31.0,70672.0,174775.0,12,680.0,Yes
4935,Female,No,20.0,24903.0,157073.0,60,682.0,No
4213,Female,No,34.0,27829.0,168120.0,84,723.0,No
4260,Female,No,36.0,79911.0,181651.0,120,728.0,No
4033,Male,Yes,47.0,63552.0,77436.0,120,760.0,Yes
2095,Female,No,43.0,38468.0,156681.0,12,731.0,No
4306,Female,Yes,11.0,35138.0,170523.0,60,755.0,Yes
2950,Female,Yes,46.0,58052.0,163836.0,84,710.0,No
2491,Male,Yes,19.0,32664.0,110363.0,12,692.0,No
1507,Male,Yes,37.0,41521.0,144821.0,12,637.0,No
1007,Male,No,25.0,26212.0,119900.0,36,673.0,No
4454,Male,No,51.0,59153.0,171506.0,120,693.0,Yes
4809,Female,Yes,34.0,74055.0,116644.0,36,710.0,Yes
3431,Female,No,38.0,23268.0,92056.0,120,745.0,No
4025,Male,No,34.0,78027.0,124975.0,84,622.0,Yes
4529,Female,Yes,26.0,66125.0,168690.0,36,740.0,No
4861,Female,No,38.0,24779.0,167213.0,84,727.0,No
1378,Female,No,47.0,32087.0,149782.0,12,761.0,No
4151,Female,Yes,43.0,49884.0,146106.0,12,691.0,No
1678,Female,Yes,15.0,48937.0,190064.0,60,655.0,No
4914,Male,Yes,36.0,48771.0,92097.0,120,669.0,Yes
4827,Male,Yes,38.0,42267.0,80723.0,60,721.0,No
2011,Male,Yes,45.0,34170.0,179859.0,120,605.0,Yes
3706,Male,No,37.0,69742.0,154089.0,36,708.0,No
3181,Male,No,22.0,38045.0,167039.0,120,742.0,Yes
4102,Male,Yes,22.0,55604.0,94154.0,60,706.0,No
1065,Female,Yes,27.0,28566.0,124731.0,36,735.0,Yes
2905,Female,No,23.0,46251.0,125428.0,120,656.0,Yes
4469,Male,Yes,32.0,58057.0,120997.0,36,684.0,Yes
4344,Female,No,33.0,64923.0,207365.0,12,650.0,No
3063,Female,No,,,,36,,No
1679,Female,Yes,42.0,51366.0,126738.0,36,663.0,No
4936,Female,Yes,38.0,41276.0,150790.0,36,687.0,No
1781,Male,Yes,24.0,65412.0,133719.0,84,703.0,No
4048,Male,Yes,29.0,50563.0,85172.0,120,780.0,Yes
1627,Female,No,47.0,38987.0,140170.0,84,697.0,Yes
4997,Female,No,27.0,51411.0,166283.0,36,676.0,No
3316,Female,Yes,27.0,34717.0,183528.0,12,687.0,No
2793,Male,Yes,35.0,55592.0,145185.0,120,639.0,Yes
3696,Female,Yes,34.0,45335.0,159282.0,84,756.0,No
3430,Female,No,17.0,47105.0,110424.0,36,683.0,No
1883,Female,Yes,19.0,52529.0,172609.0,12,652.0,No
2091,Male,No,43.0,67066.0,97346.0,120,714.0,No
1382,Female,Yes,29.0,69956.0,190353.0,12,658.0,Yes
3097,Female,Yes,29.0,59535.0,151663.0,120,735.0,Yes
4544,Male,Yes,28.0,41421.0,115596.0,120,743.0,No
2732,Male,No,14.0,55751.0,171033.0,84,741.0,Yes
3759,Male,Yes,39.0,64096.0,145064.0,12,710.0,No
1031,Male,Yes,51.0,57057.0,168269.0,60,806.0,Yes
3648,Male,Yes,35.0,54246.0,126319.0,84,667.0,Yes
4925,Female,Yes,25.0,50273.0,114992.0,12,704.0,No
4253,Male,Yes,33.0,73684.0,230941.0,60,784.0,No
1610,Male,Yes,32.0,44997.0,178491.0,60,658.0,Yes
1570,Female,No,34.0,28118.0,145812.0,120,744.0,No
3242,Male,No,35.0,61603.0,107121.0,120,722.0,Yes
1343,Female,No,14.0,36710.0,197847.0,60,647.0,No
4225,Female,No,24.0,28176.0,147772.0,84,632.0,No
3704,Female,Yes,33.0,67811.0,179119.0,84,694.0,No
3323,Female,Yes,24.0,67528.0,138495.0,12,771.0,No
5054,Female,No,22.0,58548.0,147352.0,36,692.0,No
4694,Female,No,48.0,57302.0,145551.0,120,725.0,Yes
3823,Female,Yes,29.0,74352.0,122450.0,120,690.0,Yes
2366,Male,Yes,32.0,17653.0,180887.0,120,755.0,No
2578,Female,No,29.0,32651.0,166425.0,36,735.0,No
2537,Female,Yes,60.0,33070.0,152906.0,12,722.0,Yes
2135,Male,No,49.0,33122.0,116397.0,60,693.0,Yes
3379,Female,No,24.0,46753.0,138005.0,12,645.0,No
2391,Female,Yes,33.0,38515.0,86140.0,12,690.0,No
1841,Female,No,32.0,64335.0,105144.0,84,707.0,No
5078,Female,No,21.0,84995.0,80506.0,36,666.0,Yes
2483,Male,No,15.0,73826.0,168553.0,84,761.0,Yes
1965,Male,No,38.0,29784.0,156045.0,36,778.0,No
1528,Female,Yes,44.0,28371.0,169472.0,12,649.0,No
1176,Male,Yes,31.0,56145.0,139202.0,12,748.0,Yes
1422,Female,Yes,30.0,16721.0,148714.0,84,743.0,No
3269,Female,Yes,38.0,54848.0,147886.0,60,717.0,No
4674,Male,No,34.0,62381.0,152859.0,36,762.0,No
3299,Female,Yes,35.0,66810.0,118395.0,84,619.0,No
1572,Male,No,13.0,20229.0,157374.0,36,772.0,No
3981,Female,Yes,41.0,46090.0,90411.0,120,652.0,Yes
1288,Male,No,55.0,38060.0,140166.0,60,646.0,Yes
2558,Male,Yes,22.0,26035.0,190239.0,12,661.0,No
3910,Female,Yes,40.0,35683.0,94071.0,120,649.0,Yes
3980,Male,Yes,23.0,39413.0,166808.0,60,694.0,Yes
4563,Female,Yes,27.0,34127.0,84378.0,36,715.0,No
2979,Female,Yes,25.0,55886.0,133519.0,36,697.0,No
3377,Female,No,17.0,63737.0,141866.0,60,650.0,No
4351,Female,Yes,25.0,72075.0,169514.0,60,769.0,No
3944,Female,Yes,24.0,43551.0,163578.0,36,696.0,No
2967,Female,No,,,,60,,No
2777,Male,No,27.0,55047.0,172783.0,60,621.0,No
3694,Female,No,46.0,50150.0,124382.0,12,717.0,Yes
1383,Male,No,38.0,48191.0,131943.0,12,596.0,Yes
4508,Male,No,26.0,61447.0,130149.0,12,727.0,Yes
1370,Female,No,41.0,52123.0,125857.0,84,658.0,Yes
3185,Male,Yes,50.0,27660.0,117959.0,12,767.0,No
3117,Female,Yes,28.0,48540.0,158233.0,120,727.0,Yes
5105,Male,Yes,32.0,63617.0,172290.0,36,752.0,No
2105,Female,Yes,12.0,73767.0,187906.0,12,690.0,Yes
2786,Female,No,45.0,56318.0,162925.0,36,660.0,No
2018,Female,Yes,,,,84,,Yes
3924,Female,No,27.0,74247.0,130046.0,84,624.0,Yes
4846,Female,Yes,37.0,69943.0,63726.0,12,723.0,No
1141,Male,No,55.0,44998.0,80237.0,12,653.0,No
4807,Female,Yes,26.0,60360.0,122297.0,12,707.0,No
1491,Male,Yes,40.0,58557.0,172765.0,12,759.0,No
1198,Male,Yes,52.0,46289.0,145950.0,12,593.0,No
3168,Female,No,35.0,64815.0,172925.0,120,694.0,No
2171,Male,Yes,19.0,54907.0,143317.0,60,720.0,Yes
2226,Male,No,24.0,38729.0,152803.0,12,701.0,No
2812,Male,Yes,32.0,38038.0,108589.0,12,697.0,No
4334,Male,No,46.0,45768.0,181200.0,12,657.0,No
2557,Male,No,48.0,42190.0,144550.0,120,713.0,No
2886,Female,No,31.0,60728.0,123279.0,120,611.0,No
1195,Female,Yes,29.0,36835.0,148403.0,84,676.0,No
1874,Female,Yes,30.0,41161.0,101801.0,36,716.0,No
3805,Male,Yes,31.0,80906.0,178158.0,60,645.0,No
4729,Male,Yes,19.0,53409.0,163110.0,84,741.0,No
2729,Female,Yes,26.0,33399.0,160185.0,84,719.0,No
1840,Male,No,44.0,82901.0,136957.0,36,712.0,No
1581,Male,No,45.0,89550.0,188115.0,120,718.0,No
4400,Female,Yes,15.0,37995.0,122011.0,60,697.0,No
3186,Male,No,42.0,46310.0,148471.0,60,663.0,No
1905,Female,Yes,16.0,42349.0,157268.0,12,716.0,Yes
1631,Female,Yes,44.0,49622.0,175501.0,120,697.0,No
3289,Male,No,44.0,34766.0,174279.0,12,681.0,No
2427,Male,No,39.0,77627.0,182681.0,84,740.0,No
1162,Female,Yes,44.0,46781.0,144156.0,60,740.0,No
3346,Male,No,34.0,59081.0,182506.0,84,719.0,No
5152,Male,No,31.0,62641.0,156195.0,12,695.0,No
4651,Male,Yes,40.0,52826.0,133737.0,60,607.0,No
2659,Female,No,14.0,32731.0,151984.0,84,716.0,No
1617,Female,No,50.0,58775.0,154292.0,36,699.0,Yes
4010,Female,Yes,30.0,53427.0,139764.0,12,670.0,No
2431,Male,Yes,32.0,47792.0,162922.0,120,637.0,No
1925,Male,No,34.0,57659.0,139243.0,60,749.0,Yes
4853,Male,Yes,33.0,75776.0,193961.0,36,760.0,Yes
1547,Female,No,27.0,52259.0,147319.0,60,714.0,No
2662,Female,Yes,48.0,68864.0,137105.0,60,634.0,Yes
2538,Female,No,40.0,48936.0,122755.0,12,744.0,Yes
3337,Female,Yes,35.0,47655.0,124657.0,36,710.0,No
3274,Female,No,46.0,26525.0,121889.0,60,716.0,No
4007,Male,Yes,34.0,52184.0,179708.0,84,680.0,No
3618,Male,Yes,36.0,37167.0,111349.0,120,693.0,No
1611,Female,No,31.0,63278.0,158234.0,84,668.0,No
2336,Male,Yes,32.0,78035.0,158458.0,36,696.0,No
3483,Female,Yes,32.0,39420.0,136758.0,12,634.0,Yes
1640,Female,No,29.0,63893.0,177730.0,84,764.0,No
2953,Female,Yes,29.0,22105.0,196391.0,36,704.0,No
3948,Female,Yes,33.0,39700.0,141302.0,36,721.0,No
4357,Male,No,28.0,54228.0,165696.0,36,726.0,Yes
1742,Female,No,49.0,66825.0,176242.0,36,708.0,Yes
1637,Male,Yes,100.0,41835.0,140099.0,84,751.0,No
2482,Female,Yes,39.0,67508.0,190376.0,60,675.0,Yes
3585,Female,No,45.0,41252.0,222349.0,84,749.0,No
4355,Male,No,42.0,58926.0,135589.0,84,658.0,Yes
3208,Female,No,42.0,51546.0,149360.0,120,724.0,Yes
2097,Female,Yes,34.0,58725.0,140907.0,12,720.0,Yes
2924,Female,No,36.0,62402.0,200338.0,120,687.0,Yes
1048,Female,Yes,17.0,64586.0,97869.0,84,680.0,No
3732,Female,No,35.0,30013.0,148448.0,120,683.0,No
4989,Female,Yes,38.0,68889.0,152193.0,84,693.0,No
1921,Male,No,23.0,52257.0,191608.0,120,710.0,No
3676,Male,No,40.0,37457.0,116776.0,36,713.0,No
5034,Male,No,25.0,71778.0,179687.0,60,778.0,No
3728,Male,Yes,57.0,42821.0,183732.0,12,727.0,No
1756,Female,No,40.0,27850.0,194355.0,12,708.0,No
2721,Male,Yes,58.0,30312.0,185018.0,36,713.0,No
3882,Male,No,20.0,42946.0,154862.0,84,660.0,No
4089,Female,Yes,40.0,32211.0,151235.0,12,752.0,No
3609,Female,Yes,35.0,25885.0,142280.0,120,653.0,No
3646,Female,No,26.0,27602.0,164318.0,12,740.0,No
3334,Male,Yes,49.0,37577.0,126514.0,120,770.0,No
3310,Female,No,52.0,47357.0,95155.0,36,661.0,No
1836,Male,Yes,34.0,27391.0,165242.0,84,722.0,No
3095,Male,No,,,,120,,Yes
2569,Female,No,39.0,54534.0,121327.0,36,710.0,No
3903,Female,No,23.0,53261.0,196065.0,84,649.0,No
3863,Male,Yes,22.0,61872.0,157512.0,12,725.0,Yes
5183,Male,Yes,56.0,31511.0,125622.0,12,619.0,No
4154,Male,Yes,40.0,50986.0,175648.0,60,631.0,No
4760,Male,No,,,,120,,No
2070,Male,Yes,28.0,46011.0,138935.0,60,735.0,No
5134,Male,Yes,47.0,53118.0,182982.0,36,778.0,No
2867,Male,No,30.0,503330.0,122104.0,84,732.0,No
3528,Female,No,20.0,46111.0,97620.0,60,710.0,Yes
4229,Female,Yes,33.0,44116.0,111701.0,12,701.0,Yes
5080,Male,Yes,35.0,50188.0,140884.0,36,673.0,No
4485,Male,No,47.0,45728.0,186981.0,12,663.0,No
4418,Female,No,36.0,32510.0,129985.0,12,717.0,Yes
3372,Female,No,47.0,47895.0,191182.0,36,732.0,No
2326,Male,Yes,43.0,39399.0,123110.0,84,731.0,No
2545,Female,Yes,33.0,67274.0,166189.0,12,700.0,No
4492,Female,No,25.0,43000.0,164778.0,60,708.0,Yes
3522,Female,No,15.0,45434.0,160478.0,12,638.0,No
4740,Male,Yes,,,,120,,No
3955,Male,Yes,39.0,64239.0,123004.0,60,709.0,No
4288,Female,Yes,44.0,54351.0,151928.0,84,762.0,No
3303,Male,No,31.0,50027.0,163523.0,12,718.0,No
4076,Female,No,15.0,45809.0,157487.0,36,681.0,Yes
4307,Male,No,36.0,49036.0,154037.0,120,643.0,No
2666,Female,Yes,23.0,48572.0,174808.0,36,692.0,No
2373,Female,Yes,25.0,48074.0,135740.0,120,679.0,No
4548,Male,No,54.0,23164.0,186446.0,60,675.0,Yes
3458,Male,Yes,,,,60,,Yes
2606,Female,Yes,51.0,17120.0,127672.0,36,625.0,No
1867,Female,Yes,29.0,54595.0,138261.0,120,727.0,No
1926,Male,No,16.0,38065.0,106495.0,36,807.0,No
3364,Female,No,38.0,33358.0,133235.0,12,637.0,Yes
1997,Female,No,17.0,58769.0,176070.0,84,699.0,No
2337,Female,No,41.0,38685.0,197394.0,12,789.0,No
4417,Female,Yes,26.0,77761.0,115603.0,36,743.0,No
2099,Male,No,10.0,47497.0,171806.0,120,709.0,Yes
2132,Female,No,26.0,16956.0,204427.0,120,703.0,No
